324	335590	1	1
325	335596	1	24
326	335628	63	1
327	335650	43	1
328	335678	55	1
329	335694	31	1
330	335698	8	1
331	335736	75	1
332	335780	86	1
333	335821	81	1
334	335855	68	1
335	335908	105	1
336	335909	66	1
337	335942	0	1
338	335955	75	1
339	335961	10	1
340	335980	109	1
341	335985	9	1
342	336016	78	1
343	336024	116	1
344	336050	52	1
345	336073	45	1
346	336075	74	1
347	336111	141	1
348	336143	64	1
349	336146	55	1
350	336171	103	1
351	336196	49	1
352	336199	5	1
353	336199	117	1
354	336228	57	1
355	336249	42	1
356	336258	55	1
357	336277	102	1
358	336300	44	1
359	336310	50	1
360	336325	148	1
361	336356	62	1
362	336379	46	1
363	336384	46	1
364	336388	7	1
365	336392	6	1
366	336403	96	1
367	336406	6	1
368	336410	6	1
369	336427	43	1
370	336427	58677	12
371	336427	58677	1
372	336432	1	12
373	336441	60	1
374	336443	108	1
375	336443	99567	12
376	336443	99567	1
377	336451	1	12
378	336451	56934	12
379	336451	56934	1
380	336463	0	12
381	336487	69	1
382	336497	1	1
383	336498	130	1
384	336525	53	1
385	336528	66	1
386	336530	59455	12
387	336531	59455	1
388	336560	0	12
389	336565	46	1
390	336584	115	1
391	336612	71	1
392	336612	45276	12
393	336613	45276	1
394	336621	0	12
395	336624	5	1
396	336625	36	1
397	336643	117	1
398	336669	51	1
399	336685	42	1
400	336691	140	1
401	336708	33	1
402	336733	49	1
403	336756	76	1
404	336771	125	1
405	336786	30	1
406	336790	6	1
407	336811	42	1
408	336819	62	1
409	336843	137	1
410	336870	54	1
411	336888	64	1
412	336892	8	1
413	336902	89	1
414	336937	84	1
415	336945	102	1
416	336950	84	1
417	336987	91	1
418	336989	70	1
419	337023	97	1
420	337027	8	1
421	337038	5	1
422	337091	105	1
423	337146	109	1
424	337188	84	1
425	337235	94	1
426	337295	119	1
427	337353	116	1
428	337410	114	1
429	337472	123	1
430	337477	9	1
431	337550	145	1
432	337614	127	1
433	337675	121	1
434	337756	162	1
435	337813	113	1
436	337840	165	1
437	337840	86906	24
438	337840	86906	1
439	337853	1	24
440	337853	132302	24
441	337853	132302	1
442	337867	1	24
443	337867	84938	24
444	337868	84938	1
445	337884	0	24
446	337884	262280	24
447	337884	262280	1
448	337897	1	24
449	337920	122	1
450	337959	12	1
451	337964	10	1
452	337998	94	1
453	338003	8	1
454	338013	126	1
455	338067	114	1
456	338071	143	1
457	338129	116	1
458	338139	125	1
459	338192	120	1
460	338200	119	1
461	338252	153	1
462	338320	135	1
463	338375	110	1
464	338427	104	1
465	338535	337	1
466	338596	151	1
467	338600	6	1
468	338612	114	1
469	338658	490	1
470	338710	103	1
471	338759	96	1
472	338780	40	1
473	338835	109	1
474	338840	7	1
475	338844	6	1
476	338861	117	1
477	338904	133	1
478	338928	121	1
479	338932	7	1
480	338936	6	1
481	338965	161	1
482	339017	153	1
483	339042	124	1
484	339079	141	1
485	339113	141	1
486	339150	147	1
487	339187	145	1
488	339224	114	1
489	339246	132	1
490	339318	144	1
491	339321	6	1
492	339351	103	1
493	339373	154	1
494	339386	120	1
495	339386	14	1
496	339386	14	1
497	339393	14	1
498	339394	86	1
499	339394	184	1
500	339429	158	1
501	339434	143	1
502	339437	101	1
503	339474	74	1
504	339475	147	1
505	339486	67	1
506	339488	102	1
507	339502	173	1
508	339506	8	1
509	339509	122	1
510	339537	61	1
511	339540	115	1
512	339549	74	1
513	339560	164	1
514	339568	13	1
515	339576	122	1
516	339578	153	1
517	339596	72	1
518	339613	141	1
519	339614	9	1
520	339632	61	1
521	339636	140	1
522	339639	107	1
523	339649	8	1
524	339653	84	1
525	339667	187	1
526	339675	116	1
527	339690	7	1
528	339695	114	1
529	339703	93	1
530	339722	153	1
531	339726	6	1
532	339743	108	1
533	339749	59	1
534	339753	162	1
535	339765	111	1
536	339774	8	1
537	339781	5	1
538	339782	6	1
539	339785	158	1
540	339786	54	1
541	339791	8	1
542	339806	105	1
543	339811	8	1
544	339814	121	1
545	339833	72	1
546	339845	180	1
547	339852	148	1
548	339864	84	1
549	339876	131	1
550	339895	138	1
551	339921	289	1
552	339926	130	1
553	339932	164	1
554	339947	169	1
555	339987	117	1
556	340006	126	1
557	340009	134	1
558	340018	133	1
559	340042	132	1
560	340051	70	1
561	340074	130	1
562	340077	116	1
563	340079	159	1
564	340086	74	1
565	340117	98	1
566	340119	78	1
567	340135	111	1
568	340137	9	1
569	340140	136	1
570	340157	173	1
571	340159	62	1
572	340175	192	1
573	340188	152	1
574	340205	55	1
575	340209	6	1
576	340213	6	1
577	340217	155	1
578	340225	64	1
579	340228	12	1
580	340234	115	1
581	340249	165	1
582	340253	7	1
583	340257	8	1
584	340257	48	1
585	340281	142	1
586	340292	56	1
587	340293	144	1
588	340310	123	1
589	340331	42	1
590	340333	40	1
591	340352	146	1
592	340356	63	1
593	340366	126	1
594	340384	141	1
595	340407	46	1
596	340408	67	1
597	340420	131	1
598	340438	123	1
599	340442	146	1
600	340466	47	1
601	340475	48	1
602	340483	170	1
603	340491	154	1
604	340513	57	1
605	340520	115	1
606	340525	8	1
607	340559	67	1
608	340562	74	1
609	340563	133	1
610	340567	7	1
611	340571	7	1
612	340573	138	1
613	340598	127	1
614	340631	85	1
615	340636	10	1
616	340638	124	1
617	340642	128	1
618	340642	135	1
619	340649	98	1
620	340691	9	1
621	340699	96	1
622	340703	128	1
623	340710	126	1
624	340713	161	1
625	340718	8	1
626	340740	154	1
627	340764	81	1
628	340767	99	1
629	340781	130	1
630	340792	75	1
631	340796	158	1
632	340815	124	1
633	340820	138	1
634	340834	64	1
635	340853	133	1
636	340860	67	1
637	340873	146	1
638	340886	163	1
639	340887	134	1
640	340902	86	1
641	340931	152	1
642	340935	8	1
643	340936	172	1
644	340955	71	1
645	340957	132	1
646	340972	164	1
647	340980	76	1
648	341011	133	1
649	341022	64	1
650	341023	102	1
651	341041	137	1
652	341044	116	1
653	341048	43	1
654	341066	159	1
655	341074	43	1
656	341088	138	1
657	341093	88	1
658	341100	139	1
659	341129	144	1
660	341133	8	1
661	341134	57	1
662	341145	108	1
663	341162	117	1
664	341164	51	1
665	341174	174	1
666	341189	142	1
667	341190	50	1
668	341206	113	1
669	341215	151	1
670	341238	45	1
671	341241	5	1
672	341248	57	1
673	341249	157	1
674	341255	109	1
675	341271	136	1
676	341284	33	1
677	341288	114	1
678	341305	45	1
679	341311	132	1
680	341325	41	1
681	341329	149	1
682	341332	153	1
683	341343	40	1
684	341346	6	1
685	341353	117	1
686	341360	13	1
687	341360	0	1
688	341360	0	1
689	341374	48	1
690	341385	112	1
691	341399	28	1
692	341402	15	1
693	341407	142	1
694	341407	121	1
695	341409	6	1
696	341411	126	1
697	341415	6	1
698	341432	49	1
699	341439	104	1
700	341440	0	1
701	341469	76	1
702	341473	112	1
703	341475	167	1
704	341478	7	1
705	341479	70	1
706	341483	7	1
707	341485	132	1
708	341514	105	1
709	341526	49	1
710	341538	41	1
711	341539	113	1
712	341547	51	1
713	341550	103	1
714	341558	139	1
715	341563	9	1
716	341565	128	1
717	341596	61	1
718	341596	84	1
719	341600	9	1
720	341602	108	1
721	341622	189	1
722	341630	132	1
723	341640	146	1
724	341656	54	1
725	341660	6	1
726	341664	6	1
727	341669	134	1
728	341691	50	1
729	341695	137	1
730	341701	57	1
731	341707	143	1
732	341725	107	1
733	341728	5	1
734	341735	48	1
735	341753	147	1
736	341763	29	1
737	341764	113	1
738	341769	147	1
739	341777	50	1
740	341795	152	1
741	341812	47	1
742	341819	134	1
743	341822	45	1
744	341840	134	1
745	341842	137	1
746	341855	65	1
747	341875	182	1
748	341880	53	1
749	341890	137	1
750	341902	132	1
751	341910	44	1
752	341925	123	1
753	341948	84	1
754	341951	161	1
755	341959	112	1
756	341969	118	1
757	341974	53	1
758	341996	137	1
759	342009	42	1
760	342018	129	1
761	342020	6	1
762	342022	104	1
763	342032	72	1
764	342045	163	1
765	342059	128	1
766	342073	48	1
767	342075	125	1
768	342083	150	1
769	342109	73	1
770	342114	133	1
771	342120	128	1
772	342136	82	1
773	342151	113	1
774	342162	127	1
775	342177	84	1
776	342180	102	1
777	342194	186	1
778	342199	9	1
779	342205	196	1
780	342216	72	1
781	342229	142	1
782	342241	114	1
783	342265	47	1
784	342274	69	1
785	342287	187	1
786	342288	9	1
787	342292	138	1
788	342299	96	1
789	342301	203	1
790	342340	78	1
791	342340	98	1
792	342358	54	1
793	342362	6	1
794	342368	120	1
795	342370	10	1
796	342374	140	1
797	342380	11	1
798	342387	13	1
799	342391	11	1
800	342394	116	1
801	342403	212	1
802	342424	158	1
803	342442	114	1
804	342451	123	1
805	342482	111	1
806	342484	52	1
807	342503	140	1
808	342505	121	1
809	342508	158	1
810	342510	99	1
811	342556	150	1
812	342559	151	1
813	342566	92	1
814	342587	130	1
815	342587	152	1
816	342606	92	1
817	342632	121	1
818	342634	139	1
819	342634	110	1
820	342664	179	1
821	342668	149	1
822	342690	116	1
823	342694	6	1
824	342704	161	1
825	342726	133	1
826	342728	184	1
827	342741	97	1
828	342747	10	1
829	342772	135	1
830	342777	152	1
831	342778	143	1
832	342784	115	1
833	342816	0	1
834	342820	138	1
835	342836	141	1
836	342849	98	1
837	342849	176	1
838	342885	186	1
839	342885	136	1
840	342891	126	1
841	342938	182	1
842	342943	147	1
843	342949	152	1
844	342955	94	1
845	342983	139	1
846	342997	202	1
847	343002	9	1
848	343013	115	1
849	343021	139	1
850	343026	156	1
851	343061	146	1
852	343063	136	1
853	343084	1	1
854	343087	130	1
855	343101	157	1
856	343101	135	1
857	343112	159	1
858	343118	0	1
859	343132	0	1
860	343152	207	1
861	343156	15	1
862	343161	1	1
863	343164	137	1
864	343169	0	1
865	343172	12	1
866	343173	135	1
867	343176	0	1
868	343185	112	1
869	343232	148	1
870	343233	167	1
871	343239	168	1
872	343241	133	1
873	343260	143	1
874	343307	151	1
875	343314	119	1
876	343317	124	1
877	343319	159	1
878	343337	181	1
879	343368	163	1
880	343377	167	1
881	343380	5	1
882	343398	126	1
883	343411	142	1
884	343420	148	1
885	343444	8	1
886	343453	147	1
887	343470	133	1
888	343486	129	1
889	343519	178	1
890	343521	56	1
891	343536	155	1
892	343548	170	1
893	343577	100	1
894	343599	123	1
895	343600	121	1
896	343623	111	1
897	343640	130	1
898	343657	196	1
899	343661	190	1
900	343689	104	1
901	343705	153	1
902	343714	1	1
903	343740	9	1
904	343754	116	1
905	343762	158	1
906	343767	0	1
907	343768	0	1
908	343799	136	1
909	343834	97	1
910	343837	164	1
911	343849	116	1
912	343896	130	1
913	343915	118	1
914	343918	132	1
915	343956	129	1
916	343982	112	1
917	343984	5	1
918	343986	11	1
919	343991	114	1
920	344014	145	1
921	344044	125	1
922	344064	110	1
923	344077	146	1
924	344099	139	1
925	344137	124	1
926	344147	125	1
927	344155	16	1
928	344162	203	1
929	344201	113	1
930	344219	105	1
931	344254	111	1
932	344258	160	1
933	344275	193	1
934	344332	113	1
935	344335	41	1
936	344356	121	1
937	344396	134	1
938	344423	167	1
939	344480	144	1
940	344495	112	1
941	344536	157	1
942	344574	125	1
943	344599	168	1
944	344658	138	1
945	344668	183	1
946	344711	85	1
947	344750	125	1
948	344774	167	1
949	344827	105	1
950	344830	6	1
951	344835	48	1
952	344855	165	1
953	344876	41	1
954	344919	131	1
955	344942	140	1
956	344989	110	1
957	344996	13	1
958	344998	118	1
959	345051	106	1
960	345056	8	1
961	345056	6	1
962	345060	141	1
963	345127	164	1
964	345142	138	1
965	345196	120	1
966	345202	114	1
967	345253	116	1
968	345260	146	1
969	345326	142	1
970	345331	126	1
971	345389	157	1
972	345410	132	1
973	345456	172	1
974	345496	112	1
975	345512	179	1
976	345574	123	1
977	345586	147	1
978	345648	136	1
979	345655	17	1
980	345664	156	1
981	345734	169	1
982	345749	163	1
983	345816	137	1
984	345818	156	1
985	345890	143	1
986	345895	140	1
987	345961	160	1
988	345976	109	1
989	345980	8	1
990	346016	94	1
991	346027	114	1
992	346073	116	1
993	346085	109	1
994	346128	118	1
995	346145	116	1
996	346187	141	1
997	346216	133	1
998	346254	111	1
999	346272	98	1
1000	346303	123	1
1001	346310	13	1
1002	346317	12	1
1003	346334	162	1
1004	346392	116	1
1005	346398	131	1
1006	346458	146	1
1007	346472	42	1
1008	346480	149	1
1009	346492	113	1
1010	346537	0	1
1011	346548	130	1
1012	346630	163	1
1013	346737	213	1
1014	346801	157	1
1015	346815	28	1
1016	346816	776	1
1017	346983	212	1
1018	347007	13	1
1019	347152	13	1
1020	347152	26	1
1021	347152	26	1
1022	347152	29	1
1023	347167	26	1
1024	347167	484	1
1025	347167	268	1
1026	347167	575	1
1027	347205	599	1
1028	347302	591	1
1029	347410	369	1
1030	347456	496	1
1031	347468	528	1
1032	347487	621	1
1033	347502	254	1
1034	347615	708	1
1035	347660	276	1
1036	347721	570	1
1037	347753	672	1
1038	347780	277	1
1039	347857	623	1
1040	347892	668	1
1041	347946	300	1
1042	348043	564	1
1043	348059	333	1
1044	348093	645	1
1045	348193	649	1
1046	348211	662	1
1047	348230	268	1
1048	348345	586	1
1049	348355	20	1
1050	348383	215	1
1051	348419	660	1
1052	348463	582	1
1053	348524	238	1
1054	348526	615	1
1055	348573	586	1
1056	348573	24	24
1057	348574	24	1
1058	348575	1	24
1059	348580	9	24
1060	348582	3	24
1061	348584	3	24
1062	348586	3	24
1063	348587	3	24
1064	348693	212	1
1065	348715	298	1
1066	348718	648	1
1067	348823	610	1
1068	348836	651	1
1069	348842	465	1
1070	348961	238	1
1071	349023	304	1
1072	349039	457	1
1073	349069	577	1
1074	349114	494	1
1075	349150	251	1
1076	349240	706	1
1077	349253	300	1
1078	349317	610	1
1079	349327	19	1
1080	349329	434	1
1081	349391	596	1
1082	349405	26	1
1083	349416	21	1
1084	349504	342	1
1085	349515	20	1
1086	349546	472	1
1087	349560	424	1
1088	349570	19	1
1089	349588	469	1
1090	349629	252	1
1091	349639	19	1
1092	349714	396	1
1093	349752	302	1
1094	349759	532	1
1095	349806	419	1
1096	349839	521	1
1097	349845	529	1
1098	349845	36	24
1099	349845	36	1
1100	349846	1	24
1101	349849	6	24
1102	349853	7	24
1103	349857	7	24
1104	349861	7	24
1105	349869	7	24
1106	349972	230	1
1107	349985	500	1
1108	350023	237	1
1109	350071	509	1
1110	350105	538	1
1111	350108	324	1
1112	350225	428	1
1113	350268	461	1
1114	350280	251	1
1115	350324	494	1
1116	350343	483	1
1117	350395	431	1
1118	350458	264	1
1119	350528	428	1
1120	350529	28	1
1121	350543	535	1
1122	350560	260	1
1123	350568	517	1
1124	350674	468	1
1125	350675	443	1
1126	350799	285	1
1127	350803	605	1
1128	350818	503	1
1129	350820	241	1
1130	350897	401	1
1131	350939	475	1
1132	351021	256	1
1133	351055	427	1
1134	351067	450	1
1135	351102	231	1
1136	351135	638	1
1137	351149	26	1
1138	351160	22	1
1139	351184	709	1
1140	351236	268	1
1141	351282	491	1
1142	351319	466	1
1143	351424	286	1
1144	351463	531	1
1145	351484	280	1
1146	351498	27	1
1147	351509	22	1
1148	351518	611	1
1149	351519	27	1
1150	351532	535	1
1151	351543	22	1
1152	351605	586	1
1153	351624	36	1
1154	351693	247	1
1155	351748	520	1
1156	351788	349	1
1157	351817	766	1
1158	351832	604	1
1159	351832	18	24
1160	351833	18	1
1161	351834	1	24
1162	351836	3	24
1163	351838	3	24
1164	351840	4	24
1167	351841	573	1
1165	351843	3	24
1166	351927	3	24
1168	351958	251	1
1169	352053	611	1
1170	352124	311	1
1171	352129	680	1
1172	352176	687	1
1173	352209	597	1
1174	352264	231	1
1175	352278	28	1
1176	352290	23	1
1177	352325	696	1
1178	352425	199	1
1179	352465	249	1
1180	352474	648	1
1181	352476	657	1
1182	352550	577	1
1183	352640	210	1
1184	352656	690	1
1185	352670	27	1
1186	352766	288	1
1187	352791	695	1
1188	352804	604	1
1189	352815	657	1
1190	352986	342	1
1191	352987	254	1
1192	353095	738	1
1193	353114	587	1
1194	353115	299	1
1195	353134	787	1
1196	353264	670	1
1197	353357	250	1
1198	353389	668	1
1199	353389	630	1
1200	353470	326	1
1201	353510	641	1
1202	353553	604	1
1203	353692	330	1
1204	353705	811	1
1205	353718	655	1
1206	353791	283	1
1207	353812	621	1
1208	353827	27	1
1209	353860	591	1
1210	353875	30	1
1211	354018	286	1
1212	354033	260	1
1213	354047	28	1
1214	354098	595	1
1215	354102	713	1
1216	354116	27	1
1217	354123	627	1
1218	354148	594	1
1219	354270	244	1
1220	354345	248	1
1221	354395	605	1
1222	354422	280	1
1223	354431	550	1
1224	354456	681	1
1225	354536	635	1
1226	354648	223	1
1227	354650	308	1
1228	354699	643	1
1229	354763	552	1
1230	354763	1	48
1231	354763	1	1
1232	354774	0	48
1233	354776	598	1
1234	354804	728	1
1235	354878	233	1
1236	354878	47575	48
1237	354878	47575	1
1238	354921	1	48
1239	354930	15	1
1240	354939	17	1
1241	354975	287	1
1242	354978	611	1
1243	355076	689	1
1244	355084	673	1
1245	355144	222	1
1246	355160	31	1
1247	355196	625	1
1248	355283	220	1
1249	355307	566	1
1250	355326	319	1
1251	355416	606	1
1252	355468	587	1
1253	355476	240	1
1254	355569	628	1
1255	355589	624	1
1256	355631	224	1
1257	355701	683	1
1258	355711	241	1
1259	355791	690	1
1260	355822	655	1
1261	355882	173	1
1262	355974	587	1
1263	356058	593	1
1264	356120	612	1
1265	356177	639	1
1266	356272	669	1
1267	356291	37	1
1268	356366	558	1
1269	356442	579	1
1270	356514	692	1
1271	356533	37	1
1272	356572	574	1
1273	356657	506	1
1274	356677	37	1
1275	356790	482	1
1276	356821	714	1
1277	356826	539	1
1278	356919	428	1
1279	357041	562	1
1280	357092	573	1
1281	357149	699	1
1282	357202	701	1
1283	357329	578	1
1284	357443	553	1
1285	357492	612	1
1286	357501	577	1
1287	357607	615	1
1288	357750	481	1
1289	357781	575	1
1290	357809	558	1
1291	357831	39	1
1292	357848	826	1
1293	358038	505	1
1294	358061	575	1
1295	358101	545	1
1296	358245	508	1
1297	358327	748	1
1298	358335	689	1
1299	358357	546	1
1300	358609	514	1
1301	358615	520	1
1302	358622	28	1
1303	358630	621	1
1304	358674	570	1
1305	358870	566	1
1306	358884	28	1
1307	358915	645	1
1308	358933	481	1
1309	358958	661	1
1310	358973	28	1
1311	359157	593	1
1312	359208	536	1
1313	359265	623	1
1314	359270	546	1
1315	359426	653	1
1316	359521	513	1
1317	359540	651	1
1318	359598	763	1
1319	359684	647	1
1320	359848	587	1
1321	359923	647	1
1322	359923	660	1
1323	359979	566	1
1324	360173	617	1
1325	360208	569	1
1326	360255	613	1
1327	360289	632	1
1328	360459	547	1
1329	360516	519	1
1330	360564	632	1
1331	360573	543	1
1332	360590	30	1
1333	360720	647	1
1334	360833	566	1
1335	360836	550	1
1336	360851	29	1
1337	360914	502	1
1338	361004	639	1
1339	361103	632	1
1340	361110	477	1
1341	361235	517	1
1342	361321	700	1
1343	361336	29	1
1344	361342	397	1
1345	361369	479	1
1346	361384	29	1
1347	361535	483	1
1348	361582	429	1
1349	361586	436	1
1350	361626	633	1
1351	361750	478	1
1352	361801	485	1
1353	361866	442	1
1354	361904	498	1
1355	361994	632	1
1356	362023	422	1
1357	362116	435	1
1358	362206	491	1
1359	362221	495	1
1360	362242	653	1
1361	362362	452	1
1362	362454	485	1
1363	362469	494	1
1364	362549	488	1
1365	362606	567	1
1366	362702	480	1
1367	362714	489	1
1368	362833	437	1
1369	362847	699	1
1370	362934	384	1
1371	362948	448	1
1372	363040	434	1
1373	363159	490	1
1374	363166	14	1
1375	363167	443	1
1376	363176	17	1
1377	363185	460	1
1378	363201	32	1
1379	363286	528	1
1380	363389	543	1
1381	363407	432	1
1382	363466	336	1
1383	363559	537	1
1384	363576	454	1
1385	363607	352	1
1386	363736	551	1
1387	363753	466	1
1388	363788	454	1
1389	363884	474	1
1390	363971	497	1
1391	363982	512	1
1392	364027	480	1
1393	364134	495	1
1394	364223	519	1
1395	364229	460	1
1396	364276	527	1
1397	364395	481	1
1398	364403	15	1
1399	364412	16	1
1400	364455	514	1
1401	364494	454	1
1402	364518	494	1
1403	364670	386	1
1404	364683	443	1
1405	364712	427	1
1406	364720	15	1
1407	364729	17	1
1408	364744	532	1
1409	364894	617	1
1410	364899	497	1
1411	364996	401	1
1412	365053	463	1
1413	365143	551	1
1414	365228	446	1
1415	365329	480	1
1416	365367	584	1
1417	365469	477	1
1418	365606	441	1
1419	365622	436	1
1420	365690	549	1
1421	365825	493	1
1422	365898	477	1
1423	365906	16	1
1424	365915	18	1
1425	365938	525	1
1426	366065	448	1
1427	366163	437	1
1428	366179	478	1
1429	366284	545	1
1430	366402	429	1
1431	366452	446	1
1432	366499	542	1
1433	366626	463	1
1434	366724	487	1
1435	366870	581	1
1436	367015	487	1
1437	367114	475	1
1438	367253	486	1
1439	367358	524	1
1440	367516	449	1
1441	367583	497	1
1442	367765	378	1
1443	367773	459	1
1444	367995	454	1
1445	368242	494	1
1446	368467	450	1
1447	368733	531	1
1448	368978	490	1
1449	369191	424	1
1450	369475	567	1
1451	378056	540	1
1452	378056	1	24
1453	378056	1	1
1454	378935	1	24
1455	378935	17	48
1456	378935	17	1
1457	378936	1	48
1458	378943	14	48
1459	380020	2	48
1460	380020	3410	48
1461	380020	3410	1
1462	380020	0	48
1463	380070	99	48
1464	380129	116	48
1465	380196	134	48
1466	380269	146	48
1467	380355	172	48
1468	380465	219	48
1469	380585	239	48
1470	380725	279	48
1471	380907	363	48
1472	381089	364	48
1473	381296	413	48
1474	381507	421	48
1475	383107	444	48
1476	383189	20	1
1477	383259	4	1
1478	383280	20	1
1479	383285	8	1
1480	383390	7	1
1481	383390	11	1
1482	383390	35	1
1483	383390	27	1
1484	383390	31	1
1485	383396	34	1
1486	383404	63	1
1487	383407	163	1
1488	383408	112	1
1489	383409	156	1
1490	383429	139	1
